ts,grupo,topico,lag
2026-09-19T16:05:05+00:00,result-service,exam.completed,0
2026-09-19T16:05:05+00:00,result-service,exam.completed,0
2026-09-19T16:05:25+00:00,audit-service,audit.events,46689
2026-09-19T16:05:25+00:00,audit-service,audit.events,0
2026-09-19T16:05:25+00:00,audit-service,audit.events,1
2026-09-19T16:05:25+00:00,lab-service,exam.requested,0
2026-09-19T16:05:25+00:00,lab-service,exam.requested,0
2026-09-19T16:05:25+00:00,notification-service,exam.completed,0
2026-09-19T16:05:25+00:00,notification-service,exam.completed,0
2026-09-19T16:05:25+00:00,result-service,exam.completed,0
2026-09-19T16:05:25+00:00,result-service,exam.completed,0
2026-09-19T16:05:44+00:00,audit-service,audit.events,45189
2026-09-19T16:05:44+00:00,audit-service,audit.events,0
2026-09-19T16:05:44+00:00,audit-service,audit.events,1996
2026-09-19T16:05:44+00:00,lab-service,exam.requested,0
2026-09-19T16:05:44+00:00,lab-service,exam.requested,0
2026-09-19T16:05:44+00:00,notification-service,exam.completed,0
2026-09-19T16:05:44+00:00,notification-service,exam.completed,0
2026-09-19T16:05:44+00:00,result-service,exam.completed,0
2026-09-19T16:05:44+00:00,result-service,exam.completed,0
2026-09-19T16:06:05+00:00,audit-service,audit.events,44122
2026-09-19T16:06:05+00:00,audit-service,audit.events,0
2026-09-19T16:06:05+00:00,audit-service,audit.events,12432
2026-09-19T16:06:05+00:00,lab-service,exam.requested,0
2026-09-19T16:06:05+00:00,lab-service,exam.requested,0
2026-09-19T16:06:05+00:00,notification-service,exam.completed,0
2026-09-19T16:06:05+00:00,notification-service,exam.completed,0
2026-09-19T16:06:05+00:00,result-service,exam.completed,0
2026-09-19T16:06:05+00:00,result-service,exam.completed,0
2026-09-19T16:06:30+00:00,audit-service,audit.events,43122
2026-09-19T16:06:30+00:00,audit-service,audit.events,0
2026-09-19T16:06:30+00:00,audit-service,audit.events,25506
2026-09-19T16:06:30+00:00,lab-service,exam.requested,0
2026-09-19T16:06:30+00:00,lab-service,exam.requested,0
2026-09-19T16:06:30+00:00,notification-service,exam.completed,0
2026-09-19T16:06:30+00:00,notification-service,exam.completed,0
2026-09-19T16:06:30+00:00,result-service,exam.completed,0
2026-09-19T16:06:30+00:00,result-service,exam.completed,0
2026-09-19T16:06:56+00:00,audit-service,audit.events,42622
2026-09-19T16:06:56+00:00,audit-service,audit.events,0
2026-09-19T16:06:56+00:00,audit-service,audit.events,40966
2026-09-19T16:06:56+00:00,lab-service,exam.requested,0
2026-09-19T16:06:56+00:00,lab-service,exam.requested,0
2026-09-19T16:06:56+00:00,notification-service,exam.completed,0
2026-09-19T16:06:56+00:00,notification-service,exam.completed,0
2026-09-19T16:06:56+00:00,result-service,exam.completed,0
2026-09-19T16:06:56+00:00,result-service,exam.completed,0
2026-09-19T16:07:22+00:00,audit-service,audit.events,42054
2026-09-19T16:07:22+00:00,audit-service,audit.events,0
2026-09-19T16:07:22+00:00,audit-service,audit.events,57632
2026-09-19T16:07:22+00:00,lab-service,exam.requested,0
2026-09-19T16:07:22+00:00,lab-service,exam.requested,0
2026-09-19T16:07:22+00:00,notification-service,exam.completed,0
2026-09-19T16:07:22+00:00,notification-service,exam.completed,0
2026-09-19T16:07:22+00:00,result-service,exam.completed,0
2026-09-19T16:07:22+00:00,result-service,exam.completed,0
2026-09-19T16:07:49+00:00,audit-service,audit.events,41054
2026-09-19T16:07:49+00:00,audit-service,audit.events,0
2026-09-19T16:07:49+00:00,audit-service,audit.events,72132
2026-09-19T16:07:49+00:00,lab-service,exam.requested,0
2026-09-19T16:07:49+00:00,lab-service,exam.requested,0
2026-09-19T16:07:49+00:00,notification-service,exam.completed,0
2026-09-19T16:07:49+00:00,notification-service,exam.completed,0
2026-09-19T16:07:49+00:00,result-service,exam.completed,0
2026-09-19T16:07:49+00:00,result-service,exam.completed,0
2026-09-19T16:08:15+00:00,audit-service,audit.events,40554
2026-09-19T16:08:15+00:00,audit-service,audit.events,0
2026-09-19T16:08:15+00:00,audit-service,audit.events,89164
2026-09-19T16:08:15+00:00,lab-service,exam.requested,0
2026-09-19T16:08:15+00:00,lab-service,exam.requested,0
2026-09-19T16:08:15+00:00,notification-service,exam.completed,0
2026-09-19T16:08:15+00:00,notification-service,exam.completed,0
2026-09-19T16:08:15+00:00,result-service,exam.completed,0
2026-09-19T16:08:15+00:00,result-service,exam.completed,0
2026-09-19T16:08:44+00:00,audit-service,audit.events,39487
2026-09-19T16:08:44+00:00,audit-service,audit.events,0
2026-09-19T16:08:44+00:00,audit-service,audit.events,104991
2026-09-19T16:08:44+00:00,lab-service,exam.requested,0
2026-09-19T16:08:44+00:00,lab-service,exam.requested,0
2026-09-19T16:08:44+00:00,notification-service,exam.completed,0
2026-09-19T16:08:44+00:00,notification-service,exam.completed,0
2026-09-19T16:08:44+00:00,result-service,exam.completed,0
2026-09-19T16:08:44+00:00,result-service,exam.completed,0
2026-09-19T16:09:09+00:00,audit-service,audit.events,38487
2026-09-19T16:09:09+00:00,audit-service,audit.events,0
2026-09-19T16:09:09+00:00,audit-service,audit.events,122144
2026-09-19T16:09:09+00:00,lab-service,exam.requested,0
2026-09-19T16:09:09+00:00,lab-service,exam.requested,0
2026-09-19T16:09:09+00:00,notification-service,exam.completed,0
2026-09-19T16:09:09+00:00,notification-service,exam.completed,0
2026-09-19T16:09:09+00:00,result-service,exam.completed,0
2026-09-19T16:09:09+00:00,result-service,exam.completed,0
2026-09-19T16:09:35+00:00,audit-service,audit.events,36987
2026-09-19T16:09:35+00:00,audit-service,audit.events,0
2026-09-19T16:09:35+00:00,audit-service,audit.events,140326
2026-09-19T16:09:35+00:00,lab-service,exam.requested,0
2026-09-19T16:09:35+00:00,lab-service,exam.requested,0
2026-09-19T16:09:35+00:00,notification-service,exam.completed,0
2026-09-19T16:09:35+00:00,notification-service,exam.completed,0
2026-09-19T16:09:35+00:00,result-service,exam.completed,0
2026-09-19T16:09:35+00:00,result-service,exam.completed,0
2026-09-19T16:10:00+00:00,audit-service,audit.events,35919
2026-09-19T16:10:00+00:00,audit-service,audit.events,0
2026-09-19T16:10:00+00:00,audit-service,audit.events,158104
2026-09-19T16:10:00+00:00,lab-service,exam.requested,0
2026-09-19T16:10:00+00:00,lab-service,exam.requested,0
2026-09-19T16:10:00+00:00,notification-service,exam.completed,0
2026-09-19T16:10:00+00:00,notification-service,exam.completed,0
2026-09-19T16:10:00+00:00,result-service,exam.completed,0
2026-09-19T16:10:00+00:00,result-service,exam.completed,0
2026-09-19T16:10:29+00:00,audit-service,audit.events,34919
2026-09-19T16:10:29+00:00,audit-service,audit.events,0
2026-09-19T16:10:29+00:00,audit-service,audit.events,177777
2026-09-19T16:10:29+00:00,lab-service,exam.requested,0
2026-09-19T16:10:29+00:00,lab-service,exam.requested,0
2026-09-19T16:10:29+00:00,notification-service,exam.completed,0
2026-09-19T16:10:29+00:00,notification-service,exam.completed,0
2026-09-19T16:10:29+00:00,result-service,exam.completed,0
2026-09-19T16:10:29+00:00,result-service,exam.completed,0
2026-09-19T16:10:55+00:00,audit-service,audit.events,33353
2026-09-19T16:10:55+00:00,audit-service,audit.events,0
2026-09-19T16:10:55+00:00,audit-service,audit.events,194994
2026-09-19T16:10:55+00:00,lab-service,exam.requested,0
2026-09-19T16:10:55+00:00,lab-service,exam.requested,0
2026-09-19T16:10:55+00:00,notification-service,exam.completed,0
2026-09-19T16:10:55+00:00,notification-service,exam.completed,0
2026-09-19T16:10:55+00:00,result-service,exam.completed,0
2026-09-19T16:10:55+00:00,result-service,exam.completed,0
2026-09-19T16:11:23+00:00,audit-service,audit.events,32353
2026-09-19T16:11:23+00:00,audit-service,audit.events,0
2026-09-19T16:11:23+00:00,audit-service,audit.events,213979
2026-09-19T16:11:23+00:00,lab-service,exam.requested,0
2026-09-19T16:11:23+00:00,lab-service,exam.requested,0
2026-09-19T16:11:23+00:00,notification-service,exam.completed,0
2026-09-19T16:11:23+00:00,notification-service,exam.completed,0
2026-09-19T16:11:23+00:00,result-service,exam.completed,0
2026-09-19T16:11:23+00:00,result-service,exam.completed,0
2026-09-19T16:11:49+00:00,audit-service,audit.events,31286
2026-09-19T16:11:49+00:00,audit-service,audit.events,0
2026-09-19T16:11:49+00:00,audit-service,audit.events,232346
2026-09-19T16:11:49+00:00,lab-service,exam.requested,0
2026-09-19T16:11:49+00:00,lab-service,exam.requested,0
2026-09-19T16:11:49+00:00,notification-service,exam.completed,0
2026-09-19T16:11:49+00:00,notification-service,exam.completed,0
2026-09-19T16:11:49+00:00,result-service,exam.completed,0
2026-09-19T16:11:49+00:00,result-service,exam.completed,0
2026-09-19T16:12:16+00:00,audit-service,audit.events,29786
2026-09-19T16:12:16+00:00,audit-service,audit.events,0
2026-09-19T16:12:16+00:00,audit-service,audit.events,250204
2026-09-19T16:12:16+00:00,lab-service,exam.requested,0
2026-09-19T16:12:16+00:00,lab-service,exam.requested,0
2026-09-19T16:12:16+00:00,notification-service,exam.completed,0
2026-09-19T16:12:16+00:00,notification-service,exam.completed,0
2026-09-19T16:12:16+00:00,result-service,exam.completed,0
2026-09-19T16:12:16+00:00,result-service,exam.completed,0
2026-09-19T16:12:41+00:00,audit-service,audit.events,28717
2026-09-19T16:12:41+00:00,audit-service,audit.events,0
2026-09-19T16:12:41+00:00,audit-service,audit.events,267840
2026-09-19T16:12:41+00:00,lab-service,exam.requested,0
2026-09-19T16:12:41+00:00,lab-service,exam.requested,0
2026-09-19T16:12:41+00:00,notification-service,exam.completed,0
2026-09-19T16:12:41+00:00,notification-service,exam.completed,0
2026-09-19T16:12:41+00:00,result-service,exam.completed,0
2026-09-19T16:12:41+00:00,result-service,exam.completed,0
2026-09-19T16:13:07+00:00,audit-service,audit.events,27717
2026-09-19T16:13:07+00:00,audit-service,audit.events,0
2026-09-19T16:13:07+00:00,audit-service,audit.events,285084
2026-09-19T16:13:07+00:00,lab-service,exam.requested,0
2026-09-19T16:13:07+00:00,lab-service,exam.requested,0
2026-09-19T16:13:07+00:00,notification-service,exam.completed,0
2026-09-19T16:13:07+00:00,notification-service,exam.completed,0
2026-09-19T16:13:07+00:00,result-service,exam.completed,0
2026-09-19T16:13:07+00:00,result-service,exam.completed,0
2026-09-19T16:13:32+00:00,audit-service,audit.events,26150
2026-09-19T16:13:32+00:00,audit-service,audit.events,0
2026-09-19T16:13:32+00:00,audit-service,audit.events,301100
2026-09-19T16:13:32+00:00,lab-service,exam.requested,0
2026-09-19T16:13:32+00:00,lab-service,exam.requested,0
2026-09-19T16:13:32+00:00,notification-service,exam.completed,0
2026-09-19T16:13:32+00:00,notification-service,exam.completed,0
2026-09-19T16:13:32+00:00,result-service,exam.completed,0
2026-09-19T16:13:32+00:00,result-service,exam.completed,0
2026-09-19T16:13:57+00:00,audit-service,audit.events,23083
2026-09-19T16:13:57+00:00,audit-service,audit.events,0
2026-09-19T16:13:57+00:00,audit-service,audit.events,310760
2026-09-19T16:13:57+00:00,lab-service,exam.requested,0
2026-09-19T16:13:57+00:00,lab-service,exam.requested,0
2026-09-19T16:13:57+00:00,notification-service,exam.completed,0
2026-09-19T16:13:57+00:00,notification-service,exam.completed,0
2026-09-19T16:13:57+00:00,result-service,exam.completed,0
2026-09-19T16:13:57+00:00,result-service,exam.completed,0
2026-09-19T16:14:17+00:00,audit-service,audit.events,18949
2026-09-19T16:14:17+00:00,audit-service,audit.events,0
2026-09-19T16:14:17+00:00,audit-service,audit.events,312626
2026-09-19T16:14:17+00:00,lab-service,exam.requested,0
2026-09-19T16:14:17+00:00,lab-service,exam.requested,0
2026-09-19T16:14:17+00:00,notification-service,exam.completed,0
2026-09-19T16:14:17+00:00,notification-service,exam.completed,0
2026-09-19T16:14:17+00:00,result-service,exam.completed,0
2026-09-19T16:14:17+00:00,result-service,exam.completed,0
2026-09-19T16:14:36+00:00,audit-service,audit.events,10746
2026-09-19T16:14:36+00:00,audit-service,audit.events,0
2026-09-19T16:14:36+00:00,audit-service,audit.events,309563
2026-09-19T16:14:36+00:00,lab-service,exam.requested,0
2026-09-19T16:14:36+00:00,lab-service,exam.requested,0
2026-09-19T16:14:36+00:00,notification-service,exam.completed,0
2026-09-19T16:14:36+00:00,notification-service,exam.completed,0
2026-09-19T16:14:36+00:00,result-service,exam.completed,0
2026-09-19T16:14:36+00:00,result-service,exam.completed,0
2026-09-19T16:14:55+00:00,audit-service,audit.events,3548
2026-09-19T16:14:55+00:00,audit-service,audit.events,0
2026-09-19T16:14:55+00:00,audit-service,audit.events,306954
2026-09-19T16:14:55+00:00,lab-service,exam.requested,0
2026-09-19T16:14:55+00:00,lab-service,exam.requested,0
2026-09-19T16:14:55+00:00,notification-service,exam.completed,0
2026-09-19T16:14:55+00:00,notification-service,exam.completed,0
2026-09-19T16:14:55+00:00,result-service,exam.completed,0
2026-09-19T16:14:55+00:00,result-service,exam.completed,0
2026-09-19T16:15:15+00:00,audit-service,audit.events,0
2026-09-19T16:15:15+00:00,audit-service,audit.events,0
2026-09-19T16:15:15+00:00,audit-service,audit.events,304223
2026-09-19T16:15:15+00:00,lab-service,exam.requested,0
2026-09-19T16:15:15+00:00,lab-service,exam.requested,0
2026-09-19T16:15:15+00:00,notification-service,exam.completed,0
2026-09-19T16:15:15+00:00,notification-service,exam.completed,0
2026-09-19T16:15:15+00:00,result-service,exam.completed,0
2026-09-19T16:15:15+00:00,result-service,exam.completed,0
2026-09-19T16:15:34+00:00,audit-service,audit.events,0
2026-09-19T16:15:34+00:00,audit-service,audit.events,0
2026-09-19T16:15:34+00:00,audit-service,audit.events,301613
2026-09-19T16:15:34+00:00,lab-service,exam.requested,0
2026-09-19T16:15:34+00:00,lab-service,exam.requested,0
2026-09-19T16:15:34+00:00,notification-service,exam.completed,0
2026-09-19T16:15:34+00:00,notification-service,exam.completed,0
2026-09-19T16:15:34+00:00,result-service,exam.completed,0
2026-09-19T16:15:34+00:00,result-service,exam.completed,0
2026-09-19T16:15:53+00:00,audit-service,audit.events,0
2026-09-19T16:15:53+00:00,audit-service,audit.events,0
2026-09-19T16:15:53+00:00,audit-service,audit.events,298506
2026-09-19T16:15:53+00:00,lab-service,exam.requested,0
2026-09-19T16:15:53+00:00,lab-service,exam.requested,0
2026-09-19T16:15:53+00:00,notification-service,exam.completed,0
2026-09-19T16:15:53+00:00,notification-service,exam.completed,0
2026-09-19T16:15:53+00:00,result-service,exam.completed,0
2026-09-19T16:15:53+00:00,result-service,exam.completed,0
2026-09-19T16:16:13+00:00,audit-service,audit.events,0
2026-09-19T16:16:13+00:00,audit-service,audit.events,0
2026-09-19T16:16:13+00:00,audit-service,audit.events,294897
2026-09-19T16:16:13+00:00,lab-service,exam.requested,0
2026-09-19T16:16:13+00:00,lab-service,exam.requested,0
2026-09-19T16:16:13+00:00,notification-service,exam.completed,0
2026-09-19T16:16:13+00:00,notification-service,exam.completed,0
2026-09-19T16:16:13+00:00,result-service,exam.completed,0
2026-09-19T16:16:13+00:00,result-service,exam.completed,0
2026-09-19T16:16:33+00:00,audit-service,audit.events,0
2026-09-19T16:16:33+00:00,audit-service,audit.events,0
2026-09-19T16:16:33+00:00,audit-service,audit.events,291173
2026-09-19T16:16:33+00:00,lab-service,exam.requested,0
2026-09-19T16:16:33+00:00,lab-service,exam.requested,0
2026-09-19T16:16:33+00:00,notification-service,exam.completed,0
2026-09-19T16:16:33+00:00,notification-service,exam.completed,0
2026-09-19T16:16:33+00:00,result-service,exam.completed,0
2026-09-19T16:16:33+00:00,result-service,exam.completed,0
2026-09-19T16:16:54+00:00,audit-service,audit.events,0
2026-09-19T16:16:54+00:00,audit-service,audit.events,0
2026-09-19T16:16:54+00:00,audit-service,audit.events,285933
2026-09-19T16:16:54+00:00,lab-service,exam.requested,0
2026-09-19T16:16:54+00:00,lab-service,exam.requested,0
2026-09-19T16:16:54+00:00,notification-service,exam.completed,0
2026-09-19T16:16:54+00:00,notification-service,exam.completed,0
2026-09-19T16:16:54+00:00,result-service,exam.completed,0
2026-09-19T16:16:54+00:00,result-service,exam.completed,0
2026-09-19T16:17:14+00:00,audit-service,audit.events,0
2026-09-19T16:17:14+00:00,audit-service,audit.events,0
2026-09-19T16:17:14+00:00,audit-service,audit.events,278696
2026-09-19T16:17:14+00:00,lab-service,exam.requested,0
2026-09-19T16:17:14+00:00,lab-service,exam.requested,0
2026-09-19T16:17:14+00:00,notification-service,exam.completed,0
2026-09-19T16:17:14+00:00,notification-service,exam.completed,0
2026-09-19T16:17:14+00:00,result-service,exam.completed,0
2026-09-19T16:17:14+00:00,result-service,exam.completed,0
2026-09-19T16:17:33+00:00,audit-service,audit.events,0
2026-09-19T16:17:33+00:00,audit-service,audit.events,0
2026-09-19T16:17:33+00:00,audit-service,audit.events,272105
2026-09-19T16:17:33+00:00,lab-service,exam.requested,0
2026-09-19T16:17:33+00:00,lab-service,exam.requested,0
2026-09-19T16:17:33+00:00,notification-service,exam.completed,0
2026-09-19T16:17:33+00:00,notification-service,exam.completed,0
2026-09-19T16:17:33+00:00,result-service,exam.completed,0
2026-09-19T16:17:33+00:00,result-service,exam.completed,0
2026-09-19T16:17:53+00:00,audit-service,audit.events,0
2026-09-19T16:17:53+00:00,audit-service,audit.events,0
2026-09-19T16:17:53+00:00,audit-service,audit.events,275014
2026-09-19T16:17:53+00:00,lab-service,exam.requested,0
2026-09-19T16:17:53+00:00,lab-service,exam.requested,0
2026-09-19T16:17:53+00:00,notification-service,exam.completed,0
2026-09-19T16:17:53+00:00,notification-service,exam.completed,0
2026-09-19T16:17:53+00:00,result-service,exam.completed,0
2026-09-19T16:17:53+00:00,result-service,exam.completed,0
2026-09-19T16:18:15+00:00,audit-service,audit.events,0
2026-09-19T16:18:15+00:00,audit-service,audit.events,0
2026-09-19T16:18:15+00:00,audit-service,audit.events,288013
2026-09-19T16:18:15+00:00,lab-service,exam.requested,0
2026-09-19T16:18:15+00:00,lab-service,exam.requested,0
2026-09-19T16:18:15+00:00,notification-service,exam.completed,0
2026-09-19T16:18:15+00:00,notification-service,exam.completed,0
2026-09-19T16:18:15+00:00,result-service,exam.completed,0
2026-09-19T16:18:15+00:00,result-service,exam.completed,0
2026-09-19T16:18:39+00:00,audit-service,audit.events,0
2026-09-19T16:18:39+00:00,audit-service,audit.events,0
2026-09-19T16:18:39+00:00,audit-service,audit.events,303882
2026-09-19T16:18:39+00:00,lab-service,exam.requested,0
2026-09-19T16:18:39+00:00,lab-service,exam.requested,0
2026-09-19T16:18:39+00:00,notification-service,exam.completed,0
2026-09-19T16:18:39+00:00,notification-service,exam.completed,0
2026-09-19T16:18:39+00:00,result-service,exam.completed,0
2026-09-19T16:18:39+00:00,result-service,exam.completed,0
2026-09-19T16:19:02+00:00,audit-service,audit.events,0
2026-09-19T16:19:02+00:00,audit-service,audit.events,0
2026-09-19T16:19:02+00:00,audit-service,audit.events,322180
2026-09-19T16:19:02+00:00,lab-service,exam.requested,0
2026-09-19T16:19:02+00:00,lab-service,exam.requested,0
2026-09-19T16:19:02+00:00,notification-service,exam.completed,0
2026-09-19T16:19:02+00:00,notification-service,exam.completed,0
2026-09-19T16:19:02+00:00,result-service,exam.completed,0
2026-09-19T16:19:02+00:00,result-service,exam.completed,0
2026-09-19T16:19:28+00:00,audit-service,audit.events,0
2026-09-19T16:19:28+00:00,audit-service,audit.events,0
2026-09-19T16:19:28+00:00,audit-service,audit.events,341086
2026-09-19T16:19:28+00:00,lab-service,exam.requested,0
2026-09-19T16:19:28+00:00,lab-service,exam.requested,0
2026-09-19T16:19:28+00:00,notification-service,exam.completed,0
2026-09-19T16:19:28+00:00,notification-service,exam.completed,0
2026-09-19T16:19:28+00:00,result-service,exam.completed,0
2026-09-19T16:19:28+00:00,result-service,exam.completed,0
2026-09-19T16:19:53+00:00,audit-service,audit.events,0
2026-09-19T16:19:53+00:00,audit-service,audit.events,0
2026-09-19T16:19:53+00:00,audit-service,audit.events,358572
2026-09-19T16:19:53+00:00,lab-service,exam.requested,0
2026-09-19T16:19:53+00:00,lab-service,exam.requested,0
2026-09-19T16:19:53+00:00,notification-service,exam.completed,0
2026-09-19T16:19:53+00:00,notification-service,exam.completed,0
2026-09-19T16:19:53+00:00,result-service,exam.completed,0
2026-09-19T16:19:53+00:00,result-service,exam.completed,0
2026-09-19T16:20:18+00:00,audit-service,audit.events,0
2026-09-19T16:20:18+00:00,audit-service,audit.events,0
2026-09-19T16:20:18+00:00,audit-service,audit.events,376720
2026-09-19T16:20:18+00:00,lab-service,exam.requested,0
2026-09-19T16:20:18+00:00,lab-service,exam.requested,0
2026-09-19T16:20:18+00:00,notification-service,exam.completed,0
2026-09-19T16:20:18+00:00,notification-service,exam.completed,0
2026-09-19T16:20:18+00:00,result-service,exam.completed,0
2026-09-19T16:20:18+00:00,result-service,exam.completed,0
2026-09-19T16:20:44+00:00,audit-service,audit.events,0
2026-09-19T16:20:44+00:00,audit-service,audit.events,0
2026-09-19T16:20:44+00:00,audit-service,audit.events,394310
2026-09-19T16:20:44+00:00,lab-service,exam.requested,0
2026-09-19T16:20:44+00:00,lab-service,exam.requested,0
2026-09-19T16:20:44+00:00,notification-service,exam.completed,0
2026-09-19T16:20:44+00:00,notification-service,exam.completed,0
2026-09-19T16:20:44+00:00,result-service,exam.completed,0
2026-09-19T16:20:44+00:00,result-service,exam.completed,0
2026-09-19T16:21:09+00:00,audit-service,audit.events,0
2026-09-19T16:21:09+00:00,audit-service,audit.events,0
2026-09-19T16:21:09+00:00,audit-service,audit.events,413391
2026-09-19T16:21:09+00:00,lab-service,exam.requested,0
2026-09-19T16:21:09+00:00,lab-service,exam.requested,0
2026-09-19T16:21:09+00:00,notification-service,exam.completed,0
2026-09-19T16:21:09+00:00,notification-service,exam.completed,0
2026-09-19T16:21:09+00:00,result-service,exam.completed,0
2026-09-19T16:21:09+00:00,result-service,exam.completed,0
2026-09-19T16:21:34+00:00,audit-service,audit.events,0
2026-09-19T16:21:34+00:00,audit-service,audit.events,0
2026-09-19T16:21:34+00:00,audit-service,audit.events,431284
2026-09-19T16:21:34+00:00,lab-service,exam.requested,0
2026-09-19T16:21:34+00:00,lab-service,exam.requested,0
2026-09-19T16:21:34+00:00,notification-service,exam.completed,0
2026-09-19T16:21:34+00:00,notification-service,exam.completed,0
2026-09-19T16:21:34+00:00,result-service,exam.completed,0
2026-09-19T16:21:34+00:00,result-service,exam.completed,0
2026-09-19T16:22:00+00:00,audit-service,audit.events,0
2026-09-19T16:22:00+00:00,audit-service,audit.events,0
2026-09-19T16:22:00+00:00,audit-service,audit.events,451179
2026-09-19T16:22:00+00:00,lab-service,exam.requested,0
2026-09-19T16:22:00+00:00,lab-service,exam.requested,0
2026-09-19T16:22:00+00:00,notification-service,exam.completed,0
2026-09-19T16:22:00+00:00,notification-service,exam.completed,0
2026-09-19T16:22:00+00:00,result-service,exam.completed,0
2026-09-19T16:22:00+00:00,result-service,exam.completed,0
2026-09-19T16:22:26+00:00,audit-service,audit.events,0
2026-09-19T16:22:26+00:00,audit-service,audit.events,0
2026-09-19T16:22:26+00:00,audit-service,audit.events,469231
2026-09-19T16:22:26+00:00,lab-service,exam.requested,0
2026-09-19T16:22:26+00:00,lab-service,exam.requested,0
2026-09-19T16:22:26+00:00,notification-service,exam.completed,0
2026-09-19T16:22:26+00:00,notification-service,exam.completed,0
2026-09-19T16:22:26+00:00,result-service,exam.completed,0
2026-09-19T16:22:26+00:00,result-service,exam.completed,0
2026-09-19T16:22:54+00:00,audit-service,audit.events,0
2026-09-19T16:22:54+00:00,audit-service,audit.events,0
2026-09-19T16:22:54+00:00,audit-service,audit.events,490070
2026-09-19T16:22:54+00:00,lab-service,exam.requested,0
2026-09-19T16:22:54+00:00,lab-service,exam.requested,0
2026-09-19T16:22:54+00:00,notification-service,exam.completed,0
2026-09-19T16:22:54+00:00,notification-service,exam.completed,0
2026-09-19T16:22:54+00:00,result-service,exam.completed,0
2026-09-19T16:22:54+00:00,result-service,exam.completed,0
2026-09-19T16:23:21+00:00,audit-service,audit.events,0
2026-09-19T16:23:21+00:00,audit-service,audit.events,0
2026-09-19T16:23:21+00:00,audit-service,audit.events,508398
2026-09-19T16:23:21+00:00,lab-service,exam.requested,0
2026-09-19T16:23:21+00:00,lab-service,exam.requested,0
2026-09-19T16:23:21+00:00,notification-service,exam.completed,0
2026-09-19T16:23:21+00:00,notification-service,exam.completed,0
2026-09-19T16:23:21+00:00,result-service,exam.completed,0
2026-09-19T16:23:21+00:00,result-service,exam.completed,0
2026-09-19T16:23:46+00:00,audit-service,audit.events,0
2026-09-19T16:23:46+00:00,audit-service,audit.events,0
2026-09-19T16:23:46+00:00,audit-service,audit.events,526855
2026-09-19T16:23:46+00:00,lab-service,exam.requested,0
2026-09-19T16:23:46+00:00,lab-service,exam.requested,0
2026-09-19T16:23:46+00:00,notification-service,exam.completed,0
2026-09-19T16:23:46+00:00,notification-service,exam.completed,0
2026-09-19T16:23:46+00:00,result-service,exam.completed,0
2026-09-19T16:23:46+00:00,result-service,exam.completed,0
2026-09-19T16:24:12+00:00,audit-service,audit.events,0
2026-09-19T16:24:12+00:00,audit-service,audit.events,0
2026-09-19T16:24:12+00:00,audit-service,audit.events,544019
2026-09-19T16:24:12+00:00,lab-service,exam.requested,0
2026-09-19T16:24:12+00:00,lab-service,exam.requested,0
2026-09-19T16:24:12+00:00,notification-service,exam.completed,0
2026-09-19T16:24:12+00:00,notification-service,exam.completed,0
2026-09-19T16:24:12+00:00,result-service,exam.completed,0
2026-09-19T16:24:12+00:00,result-service,exam.completed,0
2026-09-19T16:24:38+00:00,audit-service,audit.events,0
2026-09-19T16:24:38+00:00,audit-service,audit.events,0
2026-09-19T16:24:38+00:00,audit-service,audit.events,562943
2026-09-19T16:24:38+00:00,lab-service,exam.requested,0
2026-09-19T16:24:38+00:00,lab-service,exam.requested,0
2026-09-19T16:24:38+00:00,notification-service,exam.completed,0
2026-09-19T16:24:38+00:00,notification-service,exam.completed,0
2026-09-19T16:24:38+00:00,result-service,exam.completed,0
2026-09-19T16:24:38+00:00,result-service,exam.completed,0
2026-09-19T16:25:04+00:00,audit-service,audit.events,0
2026-09-19T16:25:04+00:00,audit-service,audit.events,0
2026-09-19T16:25:04+00:00,audit-service,audit.events,582277
2026-09-19T16:25:04+00:00,lab-service,exam.requested,0
2026-09-19T16:25:04+00:00,lab-service,exam.requested,0
2026-09-19T16:25:04+00:00,notification-service,exam.completed,0
2026-09-19T16:25:04+00:00,notification-service,exam.completed,0
2026-09-19T16:25:04+00:00,result-service,exam.completed,0
2026-09-19T16:25:04+00:00,result-service,exam.completed,0
2026-09-19T16:25:29+00:00,audit-service,audit.events,0
2026-09-19T16:25:29+00:00,audit-service,audit.events,0
2026-09-19T16:25:29+00:00,audit-service,audit.events,597797
2026-09-19T16:25:29+00:00,lab-service,exam.requested,0
2026-09-19T16:25:29+00:00,lab-service,exam.requested,0
2026-09-19T16:25:29+00:00,notification-service,exam.completed,0
2026-09-19T16:25:29+00:00,notification-service,exam.completed,0
2026-09-19T16:25:29+00:00,result-service,exam.completed,0
2026-09-19T16:25:29+00:00,result-service,exam.completed,0
2026-09-19T16:25:52+00:00,audit-service,audit.events,0
2026-09-19T16:25:52+00:00,audit-service,audit.events,0
2026-09-19T16:25:52+00:00,audit-service,audit.events,607810
2026-09-19T16:25:52+00:00,lab-service,exam.requested,0
2026-09-19T16:25:52+00:00,lab-service,exam.requested,0
2026-09-19T16:25:52+00:00,notification-service,exam.completed,0
2026-09-19T16:25:52+00:00,notification-service,exam.completed,0
2026-09-19T16:25:52+00:00,result-service,exam.completed,0
2026-09-19T16:25:52+00:00,result-service,exam.completed,0
2026-09-19T16:26:14+00:00,audit-service,audit.events,0
2026-09-19T16:26:14+00:00,audit-service,audit.events,0
